time,signal
0.0,1.2559955544670303
0.004001600640256103,1.174294765619325
0.008003201280512205,0.8296921104206519
0.012004801920768308,0.49608925459312314
0.01600640256102441,0.21112546091443649
0.020008003201280513,0.10524160265913438
0.024009603841536616,-0.08749256182971539
0.028011204481792718,-0.18190548840957524
0.03201280512204882,-0.1520279976220281
0.03601440576230493,-0.22851237863192594
0.040016006402561026,-0.24506111858967286
0.044017607042817125,-0.345784449269138
0.04801920768307323,-0.2648631951096483
0.05202080832332934,-0.24184877694290985
0.056022408963585436,-0.20639654685835582
0.060024009603841535,-0.27939607453698545
0.06402561024409764,-0.24768928451341266
0.06802721088435375,-0.1395598973135106
0.07202881152460985,-0.1303934763794996
0.07603041216486595,-0.08248673801252089
0.08003201280512205,-0.12108475156288447
0.08403361344537816,0.04338052790386506
0.08803521408563425,0.05041015666354458
0.09203681472589036,0.020624793605925982
0.09603841536614646,0.031567284341083225
0.10004001600640257,0.11225007075394387
0.10404161664665867,0.055985812684514066
0.10804321728691477,0.06214123858451143
0.11204481792717087,0.06009019033297865
0.11604641856742698,0.13635001866401295
0.12004801920768307,0.1664594222614117
0.12404961984793918,0.05546487930964629
0.12805122048819528,0.07952523221966007
0.13205282112845138,0.1635344390126036
0.1360544217687075,0.20873966398020036
0.1400560224089636,0.18423208564462076
0.1440576230492197,0.13503924349994317
0.1480592236894758,0.2008768889098666
0.1520608243297319,0.24531903733803237
0.156062424969988,0.25814079230913584
0.1600640256102441,0.2500492862115595
0.1640656262505002,0.3130261562715062
0.16806722689075632,0.364550184651222
0.1720688275310124,0.38838834226846247
0.1760704281712685,0.44302893907826413
0.18007202881152462,0.3196682196121454
0.1840736294517807,0.44414874728082654
0.18807523009203683,0.466517244961829
0.19207683073229292,0.4268184467499579
0.19607843137254902,0.3399550717123597
0.20008003201280514,0.5134441441533877
0.20408163265306123,0.4056196161337108
0.20808323329331735,0.4108761173210696
0.21208483393357344,0.36130251165019467
0.21608643457382953,0.5036106104218224
0.22008803521408565,0.4683645240626374
0.22408963585434175,0.4280068787530856
0.22809123649459784,0.2964647695189638
0.23209283713485396,0.2835863352862786
0.23609443777511005,0.4032730700139662
0.24009603841536614,0.30502094150733106
0.24409763905562226,0.27226055144288486
0.24809923969587835,0.27553190080733436
0.25210084033613445,0.3145681789102242
0.25610244097639057,0.3439176445013296
0.2601040416166467,0.226565301412665
0.26410564225690275,0.197658529947243
0.26810724289715887,0.1903012253267232
0.272108843537415,0.3145300696439627
0.27611044417767105,0.1904117068437915
0.2801120448179272,0.17781953136367626
0.2841136454581833,0.14195183678615955
0.2881152460984394,0.17245200506364694
