time,signal
0.0,-13
0.004001600640256103,-6
0.008003201280512205,-2
0.012004801920768308,0
0.01600640256102441,0
0.020008003201280513,0
0.024009603841536616,1
0.028011204481792718,3
0.03201280512204882,4
0.03601440576230493,5
0.040016006402561026,5
0.044017607042817125,6
0.04801920768307323,7
0.05202080832332934,9
0.056022408963585436,10
0.060024009603841535,11
0.06402561024409764,12
0.06802721088435375,13
0.07202881152460985,14
0.07603041216486595,15
0.08003201280512205,15
0.08403361344537816,16
0.08803521408563425,18
0.09203681472589036,18
0.09603841536614646,17
0.10004001600640257,16
0.10404161664665867,15
0.10804321728691477,14
0.11204481792717087,14
0.11604641856742698,14
0.12004801920768307,13
0.12404961984793918,13
0.12805122048819528,14
0.13205282112845138,15
0.1360544217687075,14
0.1400560224089636,13
0.1440576230492197,12
0.1480592236894758,11
0.1520608243297319,10
0.156062424969988,8
0.1600640256102441,5
0.1640656262505002,3
0.16806722689075632,2
0.1720688275310124,1
0.1760704281712685,2
0.18007202881152462,2
0.1840736294517807,2
0.18807523009203683,2
0.19207683073229292,3
0.19607843137254902,6
0.20008003201280514,7
0.20408163265306123,3
0.20808323329331735,3
0.21208483393357344,6
0.21608643457382953,7
0.22008803521408565,8
0.22408963585434175,8
0.22809123649459784,10
0.23209283713485396,17
0.23609443777511005,17
0.24009603841536614,17
0.24409763905562226,17
0.24809923969587835,25
0.25210084033613445,60
0.25610244097639057,135
0.2601040416166467,283
0.26410564225690275,493
0.26810724289715887,706
0.272108843537415,793
0.27611044417767105,844
0.2801120448179272,841
0.2841136454581833,758
0.2881152460984394,491
0.2921168467386955,205
0.2961184473789516,0
0.3001200480192077,-125
0.3041216486594638,-187
0.3081232492997199,-197
0.312124849939976,-196
0.3161264505802321,-196
0.3201280512204882,-195
0.32412965186074433,-189
0.3281312525010004,-181
0.3321328531412565,-177
0.33613445378151263,-165
0.3401360544217687,-143
0.3441376550620248,-116
0.34813925570228094,-85
0.352140856342537,-55
0.3561424569827931,-7
0.36014405762304924,-4
0.36414565826330536,-1
0.3681472589035614,-1
0.37214885954381755,-1
0.37615046018407367,-1
0.38015206082432973,0
0.38415366146458585,0
0.38815526210484197,0
0.39215686274509803,0
0.39615846338535415,0
0.4001600640256103,0
0.40416166466586634,0
0.40816326530612246,0
0.4121648659463786,0
0.4161664665866347,0
0.42016806722689076,0
0.4241696678671469,0
0.428171268507403,0
0.43217286914765907,0
